,index,artist,id,album_id,genres,genre
6053,245015,Candlemass,2Z7WL5Dh8Iy59oi5tivCFz,0JQVjLJnSVysbMNGgGk0wA,NA,"death metal, doom metal, groove metal, hard rock, metal, nwobhm, progressive metal, psychedelic doom, rock, speed metal, stoner metal, stoner rock, swedish metal, thrash metal"
6054,245041,Cherrelle,73HKtfaSIAl5iFyrgOhenk,4aBKDbwgyN0BZ7gSfuQHu5,NA,"funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary"
6055,245114,L'Trimm,7rgCaqGSVO6ekNMbY5Tm9d,1dFhj3jzIAr2yKq5XTtWgc,NA,"miami bass, miami hip hop, old school hip hop"
6056,245158,J.J. Fad,3G3lahQSMk4BHnap1i853u,0iYRcCHvNapsAaN15ChZOH,NA,"electro, miami bass, old school hip hop"
6057,245168,Europe,4Mq8m1rgMittyGnP5ty36Q,1ikr6RzwUtV3WWB0VYeEkz,NA,"album rock, glam metal, hard rock, rock, swedish hard rock"
6058,245180,Midnight Star,4rLmt4hvKAx5C1PRpj1lg6,3Xoo0n2kBEsEHDlcZxawOR,NA,"disco, electro, freestyle, funk, new jack swing, post-disco, quiet storm, urban contemporary"
6059,245241,Scruffy The Cat,0g10ZPwiElAZ8pqrOHX0Fq,4iMEXATiPnenkLX7nrwL3k,NA,boston rock
6060,245281,Quiet Riot,6FBmHx1FuaSnTnnnaThgbF,1JSjQhsnC2xElFjTVG3Qhy,NA,"album rock, classic rock, glam metal, hard rock, metal, rock"
6061,245292,Bananarama,2jAocF8z8pMh7Bt1Qibl1j,5HY7d62IQ9p4snnM1d8qLM,NA,"dance pop, dance rock, disco, europop, girl group, hi-nrg, new romantic, new wave, new wave pop, soft rock"
6062,245333,Cheryl Pepsii Riley,3PX8Fnbyyc1heQy2FKonU0,6I30lUdl4sMGt2SrG6iXV6,NA,
6063,245409,Jetboy,1AeNdrHOkJ8NTL6tZYbCKS,3p07uI2Y5DRrLJGpjmstvD,NA,"glam metal, hard glam, modern hard rock, nwocr, sleaze rock"
6064,245525,Ready For The World,4cperyKfUBl5qwObuPvDdL,1NfJYue8fEojhvseFaOsa2,NA,"boy band, electro, freestyle, funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary"
6065,245536,Fat Boys,2D5M9Izr3nbEM9N4ILiu4D,1bO8VnbVelLAHnA70pD3oI,NA,"east coast hip hop, electro, hip hop, hip house, miami bass, old school hip hop, rap"
6066,245558,Level 42,0oYVLfPH7qdlNQz7OpKgFd,6apmHIxNump30U9AjbFITr,NA,"art rock, brit funk, dance rock, disco, mellow gold, new romantic, new wave, new wave pop, post-disco, soft rock, synthpop"
6067,245629,David Lanz,0T1fYZ8S1n52rXW18f0PQZ,10ohZjf4myHtga1i2jCTuB,NA,"new age, new age piano"
6068,245683,The Dickey Betts Band,0c4aazSW1tPBa77emdNRjv,4MfdvvYsqYDUcmQBFKQdmq,NA,"modern southern rock, southern rock"
6069,245693,Big Country,1x7xXap09D1TYApLAPFuzM,26u4tBQ6hQSFMZhFAO3LYw,NA,karaoke
6070,245794,Romeo's Daughter,7BC47tQVM5Rbco6lbxkNke,0p9wQcMpobyObwB82LktKJ,NA,melodic hard rock
6071,245835,Bruce Hornsby & The Range,2doViFfuuafDzwg9az7QBk,0zDbmohO59HiQxr9a2hyHw,NA,"folk, folk rock, heartland rock, mellow gold, piano rock, pop rock, rock, soft rock, soft rock"
6072,245878,Jimmy Page,62kxm44tMOH5cWs7HVIQz6,1rnsDYMbmgByfGNq49VWRy,NA,"blues-rock, british blues, classic rock"
6073,245898,Circus Of Power,7FXY203Emq555ZeBnNgzcR,2nQMwPU1Q7MUO0Ieg9oZeL,NA,"glam metal, sleaze rock"
6074,245977,Survivor,002ajE8KlXm6vOA6s3bsrt,1vDCPR1K9O81nzU2bRWYNE,NA,"album rock, hard rock, rock, soft rock"
6075,246015,Psychedelic Furs,309PTNERHc4Fg8u4EAzquN,4AZLte5qWw6ximP9JswLZm,NA,"art rock, dance rock, new romantic, new wave, new wave pop, post-punk, rock, uk post-punk"
6076,246029,Transvision Vamp,1VQ60TihKzhd8nXwjGEmTx,5QAE6zeYz3Z7O83UdPOJcX,NA,"candy pop, new wave pop"
6077,246039,The Primitives,4tPHC7YsU3LInUYcIe2UIi,7dkhewp2B3L7YNsUp9u5GR,NA,"c86, candy pop, twee pop"
6078,246081,Billy Bragg,4elhTKpvqyxEIStZfSXK6S,3IDRk9hZRyYpq8DzN6jOKT,NA,"alternative country, alternative rock, anti-folk, folk, folk punk, folk rock, folk-pop, permanent wave, roots rock, singer-songwriter, traditional folk, uk americana"
6079,246121,Robben Ford,5PcvXk0Lb3Ia6i8nYptl74,726UCrvp34oeb6pyOdnJPW,NA,"blues-rock, electric blues, jazz blues, jazz fusion, modern blues, modern blues rock, soul blues, southern rock"
6080,246154,David Lindley & El Rayo-X,1YLaSN8zlEzH393awihh6J,2y72VbXFMFvlipNpZRr0tV,NA,
6081,246175,Shirley Murdock,5XaeLCPN7tYyZ08HGvmFJA,3ZeulTG2tCX2l6KsU7z2BN,NA,"new jack swing, quiet storm, urban contemporary"
6082,246186,Brenda K. Starr,7D8LfO2ijOq9DnaVntnc3Q,1YG3kvmNSJFpyanzZsWf8W,NA,freestyle
6083,246222,Kool & The Gang,4niMLFCikwDbyzCQx75Kxl,1b40AHGyi4FcfUbFLHjcKr,NA,"disco, funk, motown, post-disco, quiet storm, soul"
6084,246268,Johnny Clegg & Savuka,1XLuGanKrjnk21zilqTKYI,2eWn5NUmmuDK7LJ66cAk3d,NA,"african rock, afropop, south african pop"
6085,246278,The Mac Band Featuring The McCampbell Brothers,0xc85k6ermZVgytDKte8wL,2CzG1uVvn27aWivpTAWZv2,NA,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock"
6086,246287,Steady B,5tHE8UbnfTHtzv5Efh8kXy,6CWOy15jcxxQ1YuM12RU8F,NA,"electro, hip house, old school hip hop"
6087,246335,Jane Wiedlin,6ZlwRotqB3w6GUHkw05Nwq,6I0ZwI6TCMc8PeBxuOQjjs,NA,"candy pop, new wave pop"
6088,246357,Joy Division,58vvxoXqQicDlUFJHfOuEs,2KPhpTUihx9KRWRwBtpTeJ,NA,"alternative rock, art rock, dance rock, garage rock, indie rock, madchester, modern rock, new wave, post-punk, rock, uk post-punk"
6089,246387,Johnny Kemp,7aJ5Hx4GXT1pTTrPRkeKv9,7fYivc6zLfAukJh5rgPLSz,NA,new jack swing
6090,246408,The Gregg Allman Band,37PhO3BphQOuXSxGsH0Kn4,5xoqxzmNVYYpCLVaDJkJvJ,NA,"country rock, southern rock"
6091,246418,Van Morrison & The Chieftains,3q0Fd0PPNJNjnWCDUHmOAA,0qTjwpf7Oqh8MGtK3aflgO,NA,"classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter, soft rock, celtic, irish folk"
6092,246438,Shriekback,0SizJqOKjIsxcJ0cW2W0FI,21SGnrMHnvcFAnk7Jwim35,NA,"dance rock, new romantic, new wave, uk post-punk"
6093,246484,Blue Oyster Cult,5dvxMjve4VBNYSYkP1VIG3,4636goy1v7fr1uJu8wKDMJ,NA,"album rock, art rock, blues-rock, classic rock, hard rock, metal, psychedelic rock, rock, southern rock"
6094,246523,Johnny Hates Jazz,5KXKhCfPNS4342ly8tTf6w,2x3S4pCzJSpvObdkK8PY4u,NA,"dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop"
6095,246539,Nia Peeples,3ef3MGIHAIwXAuAluLjOTJ,1kzoMRnr3SCm0ij8zjujPx,NA,
6096,246653,Brenda Russell,5n77VhAH43ezRONqK8vf9R,1f162UdEj2yUttqV8iJUtX,NA,smooth jazz
6097,246661,Ranking Roger,1P7HkcCU7hfdVi7Lh9j0CO,54WfLPPEIvXIXI4MkODAIa,NA,
6098,246745,Bob James,6qT0IWbhC5GkDpxijal20P,2WZFv0HBK6eIZnrWO8VIjQ,NA,"jazz funk, jazz fusion, jazz piano, smooth jazz"
6099,246772,Jimmy Barnes,19lZSTEHd5K9I8NvRsDzVv,192npK9PkoDRwdyYKjB9zO,NA,"australian pop, australian rock"
6100,246782,Climie Fisher,1y748kOQshZECWk5MddfOv,1gYHcOcMdlzkXhJkJwPJ9C,NA,"dance rock, new romantic, new wave pop"
6101,246793,Stealin Horses,6cUfB5VmQHysIUwCeBmpzU,1H3qg5y2x8UwLsPSdEIbrT,NA,
6102,246824,Thomas Dolby,2Qp1dadCgL59npZL8IbBA7,3SMLEdaEbuom3Witz81044,NA,"art rock, dance rock, new romantic, new wave, new wave pop, steampunk, synthpop, zolo"
6103,246832,Frehley's Comet,0m1J2zlyqWduzS6lkjslzs,0ScgMaRNwBbh6UR7YXwV5C,NA,
6104,246853,Steel Pulse,6TT6bTNpvnEP2NB7ypgwFr,2lXhiz3K9rQHGSczsgpDnk,NA,"dub, reggae, roots reggae, uk reggae"
6105,246874,Scritti Politti,7g6deLdGbxJnL58kjbLc0x,2b0jMR1BSIX25pkS2a7Qi3,NA,"art rock, dance rock, new romantic, new wave, new wave pop, synthpop"
6106,246892,Neil Young & The Bluenotes,0vDO062ulp3Z9nqwnt1hJC,4gxwNSGdhbC7yPnVi1ZlAh,NA,"album rock, classic canadian rock, classic rock, mellow gold, permanent wave, psychedelic rock, rock, roots rock, singer-songwriter"
6107,246914,Vinnie Vincent Invasion,47ii8yQmZMve2yhoY8q0o0,2hC1EgtvHDbtb3XhIsvTFH,NA,"glam metal, hard rock, sleaze rock"
6108,246968,Wet Wet Wet,4w55wTh9ZbVgD9YC5Z4pZZ,5HqzVjfKEE9nMOYpQxQiz1,NA,"boy band, dance rock, europop, new romantic, new wave pop, soft rock"
6109,247011,Schoolly D,0e72vCJYsvU2BYYILYkoHh,08WANkS82t8MMX7IKNo7aY,NA,"east coast hip hop, electro, gangster rap, hip hop, hip house, old school hip hop, philly rap, rap"
6110,247025,Bros,4l4FccspLRkdXEGMnNUw5b,2Fge13BVj9xQN1VAzylpu5,NA,"new romantic, new wave pop"
6111,247072,Icehouse,4tmXsNoNOk37DPBhVk5wK1,5Pf2kkz10HySmJjWu2Fhd4,NA,"australian pop, australian rock, dance rock, new romantic, new wave, new wave pop, synthpop"
6112,247118,Kings Of The Sun,6c35YRUOd6Mj7mm2iIfgJx,2q08AGxYZ96De9x5TsAjI3,NA,
6113,247133,Henry Lee Summer,6WoN3Qbw1FfayeJy09rFzR,5ZHQQC1caoeYBL9ypH9DnR,NA,heartland rock
6114,247143,The Deele,3kc4WVsSWOqTE3jtPH94io,3b0RYFBW6cRDWLDF7JAc8C,NA,"funk, new jack swing, post-disco, quiet storm, urban contemporary"
6115,247201,The Rossington Band,4HKaIdgiCYxYNfg5RRKPDe,1ixvtYbp1AbOAcCOOSVTtk,NA,"modern southern rock, southern rock"
6116,247225,Treat Her Right,4kt9HZmx6lAgYbMe0jisAZ,1vLhwDotwjgtH488cW6JTF,NA,boston rock
6117,247244,Flotsam And Jetsam,4JoAPkFkBRnRNLeoUSG89X,5Cx6bwvBkfgZfNZbQSnx1e,NA,"crossover thrash, groove metal, metal, nwobhm, old school thrash, progressive metal, speed metal, thrash metal"
6118,247254,The California Raisins,52brWprjBmxF4fzdikzIpI,5A00IFz1TEbB5uoWgZTNRU,NA,
6119,247277,Gregory Abbott,50lxkfQG3341m6ltMw3ksl,2ewHKEyZKdoVj6fKKSEQnW,NA,quiet storm
6120,247287,Timbuk 3,6DSLJ0IPm5dwqWRsS88iPn,4sTmO22LMshhDvK34HU74T,NA,
6121,247309,Vinnie Moore,6QCTiHbCAkCjFIa5oNGR7M,33GSObmW7Usp9gWZZTgWfj,NA,"instrumental rock, neo classical metal"
6122,247369,Robin Trower,7d49umBQHcL1TGdBNVDhaY,4F6cp2V88Q0DvPEkH5Emjp,NA,"album rock, art rock, blues-rock, british blues, classic rock, electric blues, hard rock, modern blues, modern blues rock, psychedelic rock, rock, roots rock, southern rock, symphonic rock"
6123,247378,Nu Shooz,4WEoRNo2ByHRqTFNovqWZo,66ChHcJmgPk9EtatMP0SEf,NA,freestyle
6124,247389,Club Nouveau,1oEToacC3tIMMO5okwqa6h,319wcZ9RCP7Q7potCqnt0u,NA,
6125,247398,Honeymoon Suite,0SmHBudjCTIhfp1LZ8Z5XW,7iPh7T3eAUMVxdo07nVrj1,NA,"album rock, canadian metal, classic canadian rock, glam metal, hard rock, mellow gold, rock"
6126,247430,Betty Wright,6jC4P4UddgJKz4MOdpYlOo,71IwMI1hVyRQEIATOqyKK0,NA,"classic soul, funk, motown, quiet storm, soul, southern soul"
6127,247448,George Thorogood,4x4KXCYwlwdaRWHrorQDY5,5KnDhDa01MMo4ywukhX5Xs,NA,"album rock, blues-rock, classic rock, electric blues, hard rock, heartland rock, mellow gold, rock, southern rock"
6128,247497,Audio Two,59vYYvb9JS5IQAp8xpf0CY,4ULe1bx6XkffNvsbB9DHr6,NA,"hip hop, old school hip hop"
6129,247518,Riot,3LayedDOhgrboghQt3YBJG,1kPKcM5ENQSioYVLTTHdIR,NA,
6130,247550,Bardeux,4CQXSLW5x5XT7MPBandDaB,56DHdPmwnmLCCgI1L4phUR,NA,freestyle
6131,247559,Fifth Angel,0vHHnytGlyun98lpgCMC4k,5nvzJr5PuHK0zfUbKdfdLe,NA,neo-trad metal
6132,247579,Jesse Johnson,04e2Pf6WzAyOH2HizMggm2,7d8LYXCee5NJMOFm9l7UZL,NA,"funk, minneapolis sound"
6133,247599,"Evelyn ""Champagne"" King",2jwts0lRSFZziz7wikRb6y,1g7uuCbs140rsSeSCjwr9O,NA,"classic soul, disco, funk, minneapolis sound, motown, post-disco, quiet storm, soul, urban contemporary"
6134,247607,a-ha,2ejkRnZWPACfuqr06gFw1w,6lka22PtQOmCt5ri8GPSZm,NA,"dance rock, europop, new romantic, new wave, new wave pop, permanent wave, soft rock, synthpop"
6135,247649,Michael Cooper,39dn65OhIKO7TnEhsoQk0o,07idPRWBZDNHilfQFRuMXl,NA,"funk, southern soul blues"
6136,247692,Pretty Poison,2M4Y04CXVU5jxEJ56o9rwL,1USlrebFeGbS6azPraD39T,NA,freestyle
6137,247712,Morris Day,1EyHcKZuwPm3QCVCnJE4Fy,1auHSYossZAxJSrW3n7rCz,NA,"funk, minneapolis sound, quiet storm"
6138,247734,Warlock,2dU4FegjbgW5qkdrUdzogT,36xszGjHscPl8xhyw8QkVK,NA,"german hard rock, german metal, glam metal, hard rock, metal, nwobhm, speed metal"
6139,247800,Black 'N Blue,7E9tNF1s32wfbinR9SqJ7t,5agPoHMmjDz5gI8AftDR7g,NA,"glam metal, hard rock, sleaze rock"
6140,247810,Shadowfax,71ZmVx0821xQCiGOTHGlkz,4BfdtI4RYMQZej6utPZTBY,NA,new age
6141,247820,Blue Mercedes,0Y989HrdtsuDMXbzbPGAnS,26ZkJsQXYl0wwKckXXyfe2,NA,
6142,247844,Gladys Knight And The Pips,2dykYf0mZG217bYkiREKEh,317yszmuS2lV5tGIEepU2h,NA,"adult standards, brill building pop, classic soul, disco, funk, mellow gold, motown, quiet storm, soul, southern soul"
6143,247855,Ruben Blades,3VWrPIK5ZkCBve7sxuwZVQ,2tk8xKB04kcCVdd8ZwTdHd,NA,"boogaloo, latin jazz, mambo, panamanian pop, salsa, tipico, tropical"
6144,247866,X,0hxmcbV7cY0Bz5MLFlcIRL,5fHIDejqQhcftDlBZ3qFMX,NA,"alternative rock, dance rock, garage rock, hardcore punk, indie rock, jangle pop, lo-fi, new wave, noise rock, post-punk, power pop, pub rock, punk, punk blues, roots rock, uk post-punk"
6145,247934,The Adventures,7aSCwJRpyGMbNjPFMsrcC2,5qwFSsFYEal1YDJNzgHyVY,NA,new wave pop
6146,248039,The Bears,27S5bjphO2pYfBkdt0kCUK,2ELb5SHyiW38Wrw1BFzrg7,NA,
6147,248110,Boogie Boys,6g0afIQTRZt65wLAoU6QSw,0JYFwCrraqXehCH56C3l8D,NA,
6148,248122,Scarlett & Black,1xda2R5cSP7GKlqXY3Pji2,7tkT2j5BuPSjzoBWVygIG7,NA,bedroom pop
6149,248133,Flesh For Lulu,2kujq1N7OB8dbsYpX5UsgA,60rWipGaSrM16RE5uKblZo,NA,"gothic rock, new wave"
6150,248193,Leatherwolf,5gm4VTuCvFtwp0zz8lb2Wm,3OxRBs2TQwpatuXZeVctyk,NA,"glam metal, nwobhm"
6151,248202,Kirk Whalum,5DQZSWTc4fCGnml0ZZFaws,1RDB31ChQiF8F5RcKiPqqQ,NA,"jazz saxophone, smooth jazz"
6152,248209,3,6mLRGtngLKHN5CWdUc6uG6,2LEJ4JpSDbMK3M9RNGEYCC,NA,
6153,248230,Danny Wilde,5INzG9bwfNwY6l8yE6MQGc,4qMAo6I6DostnpzXMBbJ7c,NA,
6154,248241,Balaam And The Angel,2Wp7V3uvN99wu16ti8J3fg,7gfJDIoVkxxHHdEXcz1weU,NA,gothic rock
6155,248259,Stacey Q,3txnRfWNfRdJWkI2Fsqv0h,5FfC2CAoOPwd7HHjxQx0Vk,NA,"freestyle, hi-nrg"
6156,248298,Grandmaster Flash & The Furious Five,5Byeb4lbUDjDUr7fqz65oz,6z8fAREKlyJPvv4wLCDx2R,NA,"electro, hip hop, old school hip hop"
6157,248340,Men Without Hats,5bO9BtgCnDc27XUM3T4m91,6O4w1kiHjLUD8tZiEXj6wQ,NA,"classic canadian rock, dance rock, new romantic, new wave, new wave pop, synthpop"
6158,248366,The Christians,008r2dRNCUKP3Wvgi7oshK,7MVxqvfjWHNCKjYO5Yvhhm,NA,mezmur
6159,248437,Prophet,2GcDuAOVR3MxfkaWGZx06P,2D4cq1Hhq23fCV38csdFzM,NA,
6160,248489,The Pointer Sisters,4Y5SutBCHynKS1wgfxiJCh,64bkSLPzglKOLxR6ooKzlJ,NA,"dance pop, dance rock, disco, girl group, hi-nrg, mellow gold, motown, new wave pop, post-disco, quiet storm, soft rock"
6161,248503,Mason Williams & Mannheim Steamroller,2RI11rvIfVXubyOTuOTwXE,1eYaipKPsjdAZBuIyZgy6c,NA,"adult standards, christmas, new age"
6162,248547,Buster Poindexter,2ZLs658lWnGY4A5OA9xA0e,4lFx9yBIZmyiBXmw0nFUQf,NA,christmas
6163,248568,Pat McLaughlin,2M2jRsH5w4qMYSj0XbQskD,6mgaXM4fOHkXOM3Zdm3JqQ,NA,
6164,248578,David Lanz & Paul Speer,2pWCRSuSSyoJJM7bBqexF2,3HyH82W2IiahIKXnLXpg3K,NA,"new age, new age, new age piano"
6165,248638,Kashif,503mmYUnZRmj3yiRBINh81,7HDMCmi4AYWTNwbBk8fgRH,NA,"disco, funk, jazz funk, new jack swing, post-disco, quiet storm, urban contemporary, funk, new jack swing, post-disco, quiet storm, urban contemporary"
6166,248676,TKA,4EEBsmJOKF3KvfiyKSuDMV,6tqHRFr9qHUXV1STeAtyl7,NA,freestyle
6167,248685,Elisa Fiorillo,7vIWrYirYXfDY1MJmaeHI7,5C9e36PdqM90i6z4AllSM7,NA,
6168,248739,The Radiators,4SqzSnAtVpFY293yQNagkP,2Fa2Zqhzzl9M4GRviPms4L,NA,"jam band, new orleans funk"
6169,248751,Dan Hill,2hw2fDtNPkIowTNuQRmlnN,68kM51V7P3ys10rx3RDFnH,NA,soft rock
6170,248773,Chris Jasper,6rUA2CY7R6B6ZqQSxNXv9X,5YYYnoVHcPvLStu3IWoWx9,NA,
6171,248791,The Screaming Blue Messiahs,3OOvhhZsiICeMBfJ6sUg26,0Nujh0qpJp45jWvTy1QPzR,NA,
6172,248870,Whodini,1Juc9ryF1DJ7XrvDKXMjy4,7G8PQXsGgdctolAl6OlFWM,NA,"east coast hip hop, electro, funk, gangster rap, hip hop, hip house, miami bass, new jack swing, old school hip hop, quiet storm, rap"
6173,248965,Millions Like Us,5QMS7SWDzlFqZyEPuXQgC5,7sosrz3SIr3qRMfZiAH2eb,NA,
6174,248967,Jackie Mason,77O3D8SiekaqXprMKTdQTQ,7rNTWHZNZglRFjR0lo0FuD,NA,
6175,248996,Miles Jaye,17jvPavKhUsuFwnK0S9HW9,6EHhJd62I4YO9oLRyGaevX,NA,urban contemporary
6176,249004,Stephanie Mills,1f14Tz6xCm7CoGcXykDX2A,33ZjFOflHRioMTsDCxIYaS,NA,"classic soul, disco, funk, motown, neo soul, new jack swing, post-disco, quiet storm, soul, urban contemporary"
6177,249025,Public Image Ltd.,5a5WR72xhtIyEHj3Q8RKo1,3caOzIcGmYfZyuXxzG8C8g,NA,"alternative rock, art rock, dance rock, dance-punk, experimental, experimental rock, indie rock, industrial, industrial rock, new romantic, new wave, new wave pop, no wave, noise rock, post-punk, punk, uk post-punk"
6178,249043,The Housemartins,726PWszXphamZvhIX7arO3,0cgB5VDCRyma21stuugALG,NA,"britpop, dance rock, new romantic, new wave, new wave pop"
6179,249055,Triumph,6K599Yrp7h2IfcI16bw7MR,59YQnIL4ULDJQFW6XSmQhk,NA,"album rock, canadian metal, classic canadian rock, classic rock, glam metal, hard rock, mellow gold, metal, rock, soft rock, southern rock"
6180,249100,ABC,53L1WHx9vq7PoanyCOfXTs,1QJEgE0nBRNX7wSig3VvmA,NA,"art rock, dance rock, new romantic, new wave, new wave pop, soft rock, synthpop"
6181,249146,Barkays,38prruOzXmGK7UOx6bLP0P,6Z1WIqykXvoKyVbeFV76yb,NA,"classic soul, disco, electro, funk, jazz funk, memphis soul, motown, popping, post-disco, soul, southern soul"
6182,249220,Glenn Jones,4MjiEXoUPAIpAG9EIPtH3c,14RETn8uHPOYUT9bLS9CFo,NA,
6183,249238,The Brandos,3GImTvt4IGubMxduHFRxfY,1ltsHTDRXzW02nY48Cazvz,NA,
6184,249269,Mr. Mister,21I2fiKlxA8jX69rREEvTm,7dHqbQZuHgDDiGiz0vm4U0,NA,"album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock"
6185,249337,Supertramp,7BkUAf30kzgqQ9iZHyWfF9,78MOBi69w1MH2Iz8zOZMEe,NA,"album rock, art rock, classic rock, folk rock, glam rock, mellow gold, piano rock, progressive rock, rock, soft rock"
6186,249355,Grim Reaper,7aopt0bV80oeNb9L6wCU3D,3mfAfN2s2qsdKRrtGV7SD3,NA,"metal, neo-trad metal, nwobhm, nwothm, speed metal, thrash metal"
6187,249364,Cruzados,7DTyZ7pmIbhH6TtBuOaowy,6doFYRojwmVBE1EXgb54lz,NA,
6188,249396,Jimmy Davis & Junction,0jAnKArOtQmjwUZdrMor4Y,5xVmEKG0NKAiWmsSvhCFzJ,NA,
6189,249452,Timothy B. Schmit,6Jo1JMlp7g7v8N7IubfVxf,78MYE6N6PfoZDoikNBdjP9,NA,yacht rock
6190,249489,Roger Hodgson,2qSVejszFGs5UxG3DpVCEI,4rRInYukwl8zYtZ7YkXgW2,NA,"album rock, art rock, progressive rock, symphonic rock"
6191,249499,The Winans,4APHNYFj5x3ccRkhUwlWib,5Zg7MdGx8lMA1LzsrmpkDH,NA,gospel
6192,249508,L.A. Dream Team,2QvmNs70TOBowxPekUTxl6,6JuLXgdZL1sKY1hLAyLCr5,NA,"electro, old school hip hop"
6193,249517,Force M.D.'s,6uELBL2VmKoaGjtDYONrva,2kA0iHf5jLZwJQsVrhEEUi,NA,"funk, new jack swing, post-disco, quiet storm, urban contemporary"
6194,249558,The Dream Academy,5qeqzubUwYWHQz7ytc8YBs,6L7iOWfx30k8WAG9KwDMG8,NA,"dance rock, new romantic, new wave, new wave pop"
6195,249645,Jellybean,1119x2gaF5p27hG1GfYwgN,25fykyVMCG3t7NhQuhoCGh,NA,freestyle
6196,249684,T'Pau,5kv4uJENk4nWUIzgYoz7SI,4SPn8H4z20nwhB2Srcal6T,NA,"dance rock, new romantic, new wave pop"
6197,249761,Madame X,6nKQ07VjGClAq6ZCGiiq8H,0ngEX2KY6EV53Qkunj4IcM,NA,
6198,249777,Carlos Santana,7jipnuQpKyxNIWbqf77UYs,36ydx7i8ANYTr9OSpYGXOt,NA,blues-rock
6199,249796,Marvin Sease,5X3Vvnm520phC30vRf1TYI,0jUQTsRhdnT2qb1SmIioig,NA,"quiet storm, southern soul, southern soul blues"
6200,249803,Danny Wilson,5RN96QT6zrkIGuRaIWvPsE,4rmrBHtLCyOz26Y2ZEhKcz,NA,"new wave pop, scottish new wave"
6201,249816,Mark Knopfler (Original Soundtrack),7yzVPisozc2tpwCbEe124o,0SVtLk3aXj2bGGckuynp00,NA,"classic rock, folk rock, mellow gold, soft rock"
6202,249840,Omar And The Howlers,5PikymWYyREPOH7GKr8mTx,7sDFLw33sJY8ZFEa0Izak0,NA,"blues, blues-rock, electric blues, modern blues, power blues-rock, pub rock, texas blues"
6203,249861,Living In A Box,2y5DTMrFIcZySlsIOL6N4N,4XUyZDQwEtO3SuiIkiukfS,NA,"dance rock, new romantic, new wave pop"
6204,249872,The Silencers,2BOdEwU54cnQhWpAqMUQqg,1WtUjSR7U7RjuVq1W1AgOC,NA,celtic rock
6205,249882,Ritchie Valens,5obDoHNMQDHppEKwuxk3Bn,0TyByC1U6mPoii8aeQ4L2i,NA,"adult standards, brill building pop, doo-wop, rock-and-roll, rockabilly"
6206,249898,The Beat Farmers,7BmGaMPdhwITchdMMxWrLP,1iL9pUn1BfIZgscJSpNlkd,NA,"cowpunk, pub rock, roots rock"
6207,249983,The Breakfast Club,6yEAAIEHu4GcUFptg5W9kI,2yrEJ5xNvTdEEFuTtcku9M,NA,"art rock, dance rock, mellow gold, new romantic, new wave, new wave pop, rock, scottish new wave, soft rock, synthpop"
6208,250113,TNT,46S28lZTsdTzlxeIFvRurp,1MS5h2V2Q4gaPAjpUVUYlW,NA,"glam metal, hard rock"
6209,250165,The System,6GAn3ar2CL8wUg0MbICZvp,0Kwk6arYrNHMXkC3wR3gGJ,NA,"funk, new jack swing, post-disco, quiet storm"
6210,250176,Y&T,5TyToheOydzFmlb1GK5BAS,0937P00MKPHaPfy0LvtnDM,NA,"album rock, glam metal, hard rock, metal, nwobhm, rock, sleaze rock"
6211,250247,John Waite,5DdwTllBqV9AGrzfKrkwTH,5vp8yLiDNe9Ww6ilUE1izH,NA,"album rock, mellow gold, new wave pop, soft rock"
6212,250266,Mason Ruffner,00HLBuTpSXuupSWH99RzpU,7ltJ0q9KTdqE1RNif3CHeV,NA,
6213,250276,Kim Wilde,1wEeNtO7z41aUqC80shxqK,7g47QK9nosKX9B2zdd8yTs,NA,"dance pop, dance rock, europop, new romantic, new wave, new wave pop"
6214,250370,Marillion,4UsHpIwSlBwhlkxBCZ4lo7,7M6qdztBAZADkaYJ6bIEhF,NA,"album rock, art rock, neo-progressive, progressive rock, soft rock, symphonic rock"
6215,250393,Keel,0I7bHYn1OXfNYmpKFTpfc5,7vTXgPk1mLQF1BVHONwF4Q,NA,
6216,250536,Tony MacAlpine,4KFwaho0c5lFEJTpbtifX1,33AKOG3u4OHhcYZA8ufuCi,NA,"instrumental rock, metal guitar, neo classical metal"
6217,250587,Vangelis,1C128gNLnz7jXsQRQ6QYXn,0YPLuuOxGRoJ0mSW5qryx8,NA,"cyberpunk, new age"
6218,250594,The Jets,79oH2M0vWq9bRYpNTCrlHu,74jn28Kr29iyh8eZXSvnwi,NA,"ambient, art rock, compositional ambient, drone, fourth world, glam rock, minimal"
6219,250604,Loudness,4goqO9vtWgIYfpE3huPKZK,1JdYNfHOuA30UXKO7udlN2,NA,"glam metal, hard rock, j-metal, metal, neo classical metal, nwobhm"
6220,250627,Little Steven,1KY09KE0ZMyGCUmYUMuw7S,3PxYdoyqM6s5NePV30ePDg,NA,
6221,250672,Bruce Willis,2uW2rl40Qw2pqJtBIZv3l7,56jScJ8N9n8B4ZNu52KeHk,NA,hollywood
6222,250682,Company B,1mk6Ts3Rl80ZiRuGdV8ydx,3y8jsPjoyVdFinAbYcZVBy,NA,freestyle
