,artist,trap,hip hop,indie,punk,rap,jazz,pop,metal,country,folk,bluegrass,house,rock,opera,classical,instrumental,funk,broadway,genre
5911,Hooters,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, mellow gold, philly indie, soft rock"
5912,D.R.I.,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"crossover thrash, death metal, groove metal, hardcore punk, metal, old school thrash, punk, rap rock, speed metal, thrash core, thrash metal"
5913,Jermaine Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"disco, funk, post-disco, quiet storm, urban contemporary"
5914,Dead On,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"dream pop, brostep, edm, electro house, electronic trap, progressive electro house, vapor twitch"
5915,Paul Carrack,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"adult standards, classic rock, mellow gold, new wave pop, soft rock"
5916,Ofra Haza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mizrahi, world"
5917,Fiona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918,The Desert Rose Band,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,country rock
5919,7 Seconds,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"crossover thrash, hardcore, hardcore punk, melodic hardcore, punk, skate punk, straight edge, thrash core"
5920,The Creatures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,Entouch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,Tone-Loc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,hip house
5923,Maze Featuring Frankie Beverly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"classic soul, disco, funk, jazz funk, motown, neo soul, new jack swing, post-disco, quiet storm, soul, urban contemporary"
5924,Billy Ocean,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, disco, europop, mellow gold, motown, new romantic, new wave pop, soft rock, yacht rock"
5925,Dino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freestyle
5926,Jeff Beck With Terry Bozzio & Tony Hymas,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"album rock, art rock, blues, blues-rock, british blues, classic rock, electric blues, hard rock, instrumental rock, jazz fusion, psychedelic rock, rock, roots rock, southern rock, symphonic rock"
5927,Daniel Lanois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,melancholia
5928,Neneh Cherry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"new wave pop, urban contemporary"
5929,Randy Crawford,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"adult standards, disco, motown, new wave pop, quiet storm, smooth jazz, soft rock, soul"
5930,The Gap Band,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"classic soul, disco, funk, motown, new jack swing, post-disco, quiet storm, soul"
5931,The Georgia Satellites,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, blues-rock, classic rock, hard rock, pub rock, rock, southern rock"
5932,Raging Slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,Saraya,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,glam metal
5934,Gorky Park,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,classic russian rock
5935,NRBQ,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"country rock, jangle pop, power pop, pub rock, roots rock"
5936,Loverboy,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"album rock, classic canadian rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new wave pop, rock, soft rock"
5937,Camper van Beethoven,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative rock, gbvfi, jangle pop, power pop"
5938,Starship,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"album rock, dance rock, mellow gold, new romantic, new wave pop, rock, soft rock"
5939,The Psychedelic Furs,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"art rock, dance rock, new romantic, new wave, new wave pop, post-punk, rock, uk post-punk"
5940,Surface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"funk, j-poprock, new jack swing, quiet storm, urban contemporary"
5941,Deborah Harry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,new wave pop
5942,David Peaston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,southern soul blues
5943,Thompson Twins,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop"
5944,Grayson Hugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,Dan Reed Network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,Ian McCulloch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new wave
5947,Max Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5948,The Call,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new wave
5949,Michael Monroe,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard rock, sleaze rock"
5950,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"indie anthem-folk, indie cafe pop, uk contemporary r&b, uk pop"
5951,Steve Stevens Atomic Playboys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952,Love And Rockets,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, dream pop, gothic rock, industrial rock, new romantic, new wave, new wave pop, post-punk, uk post-punk"
5953,Jefferson Airplane,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"album rock, art rock, blues-rock, classic rock, folk rock, psychedelic rock, rock, roots rock"
5954,Kid 'N Play,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"electro, hip hop, hip house, old school hip hop, rap"
5955,Vesta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"new jack swing, quiet storm, urban contemporary"
5956,Stage Dolls,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,classic norwegian pop
5957,The Graces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,Lizzy Borden,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard rock, metal, neo-trad metal, nwobhm, nwothm, speed metal"
5959,Gucci Crew II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"electro, miami bass, old school hip hop"
5960,Dirty Looks,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard rock, sleaze rock"
5961,Michael Morales,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"pop, dance pop, pop, r&b, deep house, disco house, diva house, tribal house, vocal house, tribal house"
5962,Eddie Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,comedy
5963,Junkyard,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"indie garage rock, liverpool indie"
5964,Trevor Rabin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"classic soundtrack, epicore, scorecore, soundtrack"
5965,Vain,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, sleaze rock"
5966,Red Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"neo-synthpop, synthpop"
5967,Third World,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dub, lovers rock, reggae, reggae fusion, roots reggae"
5968,Keith Whitley,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"contemporary country, country, country gospel, country rock, nashville sound, outlaw country, traditional country"
5969,Mick Jones,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,album rock
5970,Maria McKee,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"country rock, cowpunk, heartland rock"
5971,Nitro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000
5972,Blue Murder,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard rock"
5973,Trinere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"electro, freestyle"
5974,Tin Machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,Chuckii Booker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"new jack swing, quiet storm, urban contemporary"
5976,Dion,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"adult standards, brill building pop, christmas, doo-wop, lounge, rock-and-roll, rockabilly"
5977,Kwame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,Dead Or Alive,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop"
5979,Three Times Dope,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"old school hip hop, philly rap"
5980,Howard Jones,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop"
5981,Wire,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"alternative rock, art pop, art rock, dance rock, dance-punk, dream pop, experimental, experimental rock, fourth world, garage psych, garage rock, gbvfi, indie rock, industrial, industrial rock, jangle pop, lo-fi, math rock, new wave, no wave, noise pop, noise rock, post-hardcore, post-punk, power pop, psychedelic rock, pub rock, punk, punk blues, slow core, uk post-punk"
5982,Martin L. Gore,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave"
5983,Tuck & Patti,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,vocal jazz
5984,Boris Grebenshikov,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"classic russian rock, russian folk, russian punk, russian rock"
5985,King Swamp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brooklyn indie
5986,Oaktown's 3.5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,Phoebe Snow,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"folk, jazz blues, mellow gold"
5988,Xymox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark wave
5989,Kingdom Come,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"album rock, german hard rock, glam metal, hard rock, metal"
5990,Spyro Gyra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"jazz funk, jazz fusion, smooth jazz"
5991,The Nylons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a cappella
5992,Roachford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,Sea Hags,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,Hiroshima,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"jazz funk, smooth jazz"
5995,Mike + The Mechanics,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"album rock, art rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, symphonic rock"
5996,Crack The Sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,Wang Chung,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop"
5998,Animotion,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, new wave pop, synthpop"
5999,Inner City,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"chicago house, deep house, detroit techno, disco house, diva house, hardcore techno, hip house, speed garage, vocal house"
6000,Samantha Fox,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"europop, hi-nrg, italian disco, new wave pop"
6001,Deon Estus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,Benny Mardones,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,soft rock
6003,Steve Morse,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,"instrumental rock, jazz fusion, neo classical metal"
6004,Julian Lennon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,Cutting Crew,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock"
6006,Doro Pesch,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"german metal, hard rock, metal, power metal"
6007,Ray Lynch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"healing, new age"
6008,Skyy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"classic soul, disco, electro, funk, post-disco, quiet storm, urban contemporary"
6009,Tom Tom Club,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, no wave, post-punk"
6010,Stray Cats,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"rock-and-roll, rockabilly"
6011,Tiffany,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"new wave pop, soft rock"
6012,The Godfathers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,The Fabulous Thunderbirds,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"blues, blues-rock, classic rock, electric blues, modern blues, pub rock, rockabilly, roots rock, southern rock, texas blues"
6014,Guadalcanal Diary,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"athens indie, jangle pop, power pop"
6015,Foster & Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,Mojo Nixon & Skid Roper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cowpunk, psychobilly, cowpunk"
6017,Sidewinders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,Yello,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, electronic, new romantic, new wave, new wave pop, synthpop, zolo"
6019,Terri Lyne Carrington,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jazz drums, jazz electric bass"
6020,Alex Bugnon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,smooth jazz
6021,Today,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"deep indian pop, filmi, tamil pop"
6022,Boy George,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, new wave pop"
6023,The Pasadenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,brit funk
6024,The Dead Milkmen,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"alternative rock, cowpunk, hardcore punk, philly indie, punk"
6025,K-9 Posse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,Midge Ure,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, new wave pop, scottish new wave, synthpop"
6027,Wendy And Lisa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"minneapolis sound, new wave pop"
6028,Julia Fordham,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,new wave pop
6029,Breathe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,House Of Lords,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard rock, melodic hard rock"
6031,Ashford & Simpson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"classic soul, disco, funk, jazz funk, motown, post-disco, quiet storm, soul, urban contemporary"
6032,Dark Angel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"black thrash, crossover thrash, death metal, groove metal, metal, nwobhm, old school thrash, speed metal, thrash metal"
6033,Love And Money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scottish new wave
6034,Bob Dylan & The Grateful Dead,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"album rock, classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter, blues-rock, classic rock, cosmic american, folk rock, jam band, mellow gold, psychedelic rock, rock, roots rock, southern rock"
6035,Gloria Estefan & Miami Sound Machine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"disco, latin pop, new wave pop, new wave pop"
6036,Robbie Nevil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,new wave pop
6037,Charlie Sexton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,Boy Meets Girl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,new wave pop
6039,Camouflage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ebm, futurepop, new romantic, new wave, synthpop"
6040,Wayne Toups,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"swamp pop, zydeco, cajun, swamp pop, zydeco"
6041,Sheriff,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,classic canadian rock
6042,Marc Almond,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, new wave pop, synthpop"
6043,Jonathan Butler,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"smooth jazz, south african jazz"
6044,Dreams So Real,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"athens indie, jangle pop"
6045,Fairground Attraction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,new wave pop
6046,'Til Tuesday,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"boston rock, dance rock, new romantic, new wave, new wave pop"
6047,When In Rome,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, new wave pop, synthpop"
6048,Lee Ritenour,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"jazz funk, jazz fusion, jazz guitar, smooth jazz, yacht rock"
6049,Boys Club,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"dance pop, deep groove house, destroy techno, disco house, edm, house, pop, progressive house, tropical house, uk dance"
6050,Julian Cope,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"art rock, britpop, dance rock, jangle pop, melancholia, new wave, uk post-punk"
6051,Paul Dean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6052,Freddie Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"funk, motown, neo soul, new jack swing, post-disco, quiet storm, r&b, soul, urban contemporary"
6053,Candlemass,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"death metal, doom metal, groove metal, hard rock, metal, nwobhm, progressive metal, psychedelic doom, rock, speed metal, stoner metal, stoner rock, swedish metal, thrash metal"
6054,Cherrelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary"
6055,L'Trimm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"miami bass, miami hip hop, old school hip hop"
6056,J.J. Fad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"electro, miami bass, old school hip hop"
6057,Europe,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"album rock, glam metal, hard rock, rock, swedish hard rock"
6058,Midnight Star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"disco, electro, freestyle, funk, new jack swing, post-disco, quiet storm, urban contemporary"
6059,Scruffy The Cat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,boston rock
6060,Quiet Riot,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"album rock, classic rock, glam metal, hard rock, metal, rock"
6061,Bananarama,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance pop, dance rock, disco, europop, girl group, hi-nrg, new romantic, new wave, new wave pop, soft rock"
6062,Cheryl Pepsii Riley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,Jetboy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard glam, modern hard rock, nwocr, sleaze rock"
6064,Ready For The World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"boy band, electro, freestyle, funk, minneapolis sound, new jack swing, post-disco, quiet storm, urban contemporary"
6065,Fat Boys,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"east coast hip hop, electro, hip hop, hip house, miami bass, old school hip hop, rap"
6066,Level 42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"art rock, brit funk, dance rock, disco, mellow gold, new romantic, new wave, new wave pop, post-disco, soft rock, synthpop"
6067,David Lanz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"new age, new age piano"
6068,The Dickey Betts Band,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"modern southern rock, southern rock"
6069,Big Country,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,karaoke
6070,Romeo's Daughter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,melodic hard rock
6071,Bruce Hornsby & The Range,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"folk, folk rock, heartland rock, mellow gold, piano rock, pop rock, rock, soft rock, soft rock"
6072,Jimmy Page,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"blues-rock, british blues, classic rock"
6073,Circus Of Power,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, sleaze rock"
6074,Survivor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, hard rock, rock, soft rock"
6075,Psychedelic Furs,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"art rock, dance rock, new romantic, new wave, new wave pop, post-punk, rock, uk post-punk"
6076,Transvision Vamp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"candy pop, new wave pop"
6077,The Primitives,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"c86, candy pop, twee pop"
6078,Billy Bragg,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"alternative country, alternative rock, anti-folk, folk, folk punk, folk rock, folk-pop, permanent wave, roots rock, singer-songwriter, traditional folk, uk americana"
6079,Robben Ford,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"blues-rock, electric blues, jazz blues, jazz fusion, modern blues, modern blues rock, soul blues, southern rock"
6080,David Lindley & El Rayo-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,Shirley Murdock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"new jack swing, quiet storm, urban contemporary"
6082,Brenda K. Starr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freestyle
6083,Kool & The Gang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"disco, funk, motown, post-disco, quiet storm, soul"
6084,Johnny Clegg & Savuka,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"african rock, afropop, south african pop"
6085,The Mac Band Featuring The McCampbell Brothers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock"
6086,Steady B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"electro, hip house, old school hip hop"
6087,Jane Wiedlin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"candy pop, new wave pop"
6088,Joy Division,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"alternative rock, art rock, dance rock, garage rock, indie rock, madchester, modern rock, new wave, post-punk, rock, uk post-punk"
6089,Johnny Kemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,new jack swing
6090,The Gregg Allman Band,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"country rock, southern rock"
6091,Van Morrison & The Chieftains,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter, soft rock, celtic, irish folk"
6092,Shriekback,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave, uk post-punk"
6093,Blue Oyster Cult,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"album rock, art rock, blues-rock, classic rock, hard rock, metal, psychedelic rock, rock, southern rock"
6094,Johnny Hates Jazz,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop"
6095,Nia Peeples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6096,Brenda Russell,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,smooth jazz
6097,Ranking Roger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6098,Bob James,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"jazz funk, jazz fusion, jazz piano, smooth jazz"
6099,Jimmy Barnes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"australian pop, australian rock"
6100,Climie Fisher,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"dance rock, new romantic, new wave pop"
6101,Stealin Horses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6102,Thomas Dolby,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"art rock, dance rock, new romantic, new wave, new wave pop, steampunk, synthpop, zolo"
6103,Frehley's Comet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,Steel Pulse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dub, reggae, roots reggae, uk reggae"
6105,Scritti Politti,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"art rock, dance rock, new romantic, new wave, new wave pop, synthpop"
6106,Neil Young & The Bluenotes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"album rock, classic canadian rock, classic rock, mellow gold, permanent wave, psychedelic rock, rock, roots rock, singer-songwriter"
6107,Vinnie Vincent Invasion,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"glam metal, hard rock, sleaze rock"
6108,Wet Wet Wet,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"boy band, dance rock, europop, new romantic, new wave pop, soft rock"
6109,Schoolly D,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"east coast hip hop, electro, gangster rap, hip hop, hip house, old school hip hop, philly rap, rap"
